,지역,년,주,주 평균 일교차(°C),전날 대비 최고 기온 상승 최대 변화(°C),전날 대비 최저 기온 하강 최대 변화(°C),주평균 최대 풍속(m/s),주평균 평균 풍속(m/s),SO2_최대값,CO_최대값,O3_최대값,NO2_최대값,PM10_최대값,PM25_최대값,풍향(N~NE),풍향(NE~E),풍향(E~SE),풍향(SE~S),풍향(S~SW),풍향(SW~W),풍향(W~NW),풍향(NW~N),환자 수,주 평균 기온(°C) 5도 미만,주 평균 기온(°C) 5도 이상 15도 미만,주 평균 기온(°C) 15도 이상 25도 미만,주 평균 기온(°C) 25도 이상,상대습도 (건조),상대습도 (적정),상대습도 (습함)
426,인천,2021,11,7.923809523809524,2.666666666666666,-2.3666666666666663,11.1,3.085714285714286,0.008857142857142857,1.1,0.08157142857142856,0.06442857142857143,176.28571428571428,83.85714285714286,1,1,0,1,0,2,0,2,83.0,0,1,0,0,0,1,0
427,광주,2021,12,11.714285714285714,5.399999999999999,-1.2999999999999998,5.4,1.8,0.01057142857142857,1.1142857142857143,0.07957142857142856,0.06285714285714286,139.0,78.42857142857143,0,0,0,1,1,5,0,0,36.0,0,1,0,0,0,1,0
428,대구,2021,12,13.571428571428571,7.199999999999999,-1.7999999999999998,8.3,2.342857142857143,0.005714285714285714,0.8142857142857143,0.06942857142857142,0.058428571428571434,130.14285714285714,51.42857142857143,0,0,1,1,0,2,3,0,61.0,0,1,0,0,0,1,0
429,대전,2021,12,12.771428571428572,4.1,-2.2,4.9,1.6285714285714286,0.0051428571428571435,0.7714285714285715,0.06514285714285714,0.04214285714285714,97.0,48.285714285714285,0,0,0,1,1,4,0,1,52.0,0,1,0,0,0,1,0
430,부산,2021,12,8.299999999999999,3.6999999999999993,-1.5999999999999996,11.3,3.914285714285714,0.010428571428571428,0.9857142857142858,0.07885714285714286,0.07214285714285715,170.85714285714286,79.14285714285714,0,0,0,0,2,3,1,1,79.0,0,1,0,0,0,1,0
431,서울,2021,12,10.457142857142857,5.299999999999999,-2.499999999999999,6.9,2.5,0.011142857142857144,1.157142857142857,0.08042857142857142,0.07428571428571429,151.57142857142858,85.0,0,1,0,0,2,3,1,0,315.0,0,1,0,0,0,1,0
432,울산,2021,12,10.700000000000001,5.200000000000001,-2.000000000000001,6.6,2.585714285714286,0.031714285714285716,1.3714285714285714,0.07271428571428572,0.061857142857142854,113.14285714285714,57.285714285714285,0,1,1,2,2,0,0,1,28.0,0,1,0,0,0,1,0
433,인천,2021,12,7.723809523809523,2.9333333333333336,-1.5666666666666673,7.1,3.1571428571428575,0.008428571428571428,1.385714285714286,0.07742857142857143,0.07171428571428572,139.71428571428572,73.71428571428571,0,0,0,1,1,5,0,0,70.0,0,1,0,0,0,1,0
434,광주,2021,13,9.685714285714285,2.900000000000002,-3.299999999999999,6.0,1.6714285714285713,0.013857142857142858,1.6428571428571428,0.07157142857142858,0.05185714285714286,388.85714285714283,72.14285714285714,0,3,0,1,0,3,0,0,39.0,0,0,1,0,0,1,0
435,대구,2021,13,9.471428571428572,1.8000000000000007,-5.8,8.9,3.357142857142857,0.007,0.8285714285714285,0.06442857142857143,0.04671428571428571,318.2857142857143,63.142857142857146,0,1,3,1,0,1,0,1,62.0,0,1,0,0,0,1,0
436,대전,2021,13,10.671428571428573,4.399999999999999,-5.1,7.3,2.0571428571428574,0.004714285714285714,0.7428571428571429,0.059857142857142866,0.03571428571428571,244.71428571428572,47.57142857142857,0,1,0,3,1,2,0,0,51.0,0,1,0,0,0,1,0
437,부산,2021,13,8.385714285714286,3.599999999999998,-5.6,9.4,3.457142857142857,0.007428571428571429,0.8714285714285713,0.06942857142857142,0.06471428571428571,371.85714285714283,92.71428571428571,0,2,1,0,0,3,1,0,61.0,0,1,0,0,0,1,0
438,서울,2021,13,10.685714285714285,4.699999999999999,-3.2,6.7,2.9,0.014714285714285713,1.0142857142857142,0.07214285714285715,0.06914285714285714,461.14285714285717,101.85714285714286,0,4,0,0,0,2,1,0,264.0,0,1,0,0,0,1,0
439,울산,2021,13,8.414285714285715,1.5999999999999979,-3.8000000000000007,5.3,2.357142857142857,0.041285714285714294,0.9714285714285714,0.07314285714285715,0.09457142857142857,272.85714285714283,61.42857142857143,0,3,0,1,0,0,0,3,19.0,0,1,0,0,0,1,0
440,인천,2021,13,9.228571428571428,3.7666666666666675,-2.566666666666668,6.6,3.042857142857143,0.007714285714285714,1.2,0.06242857142857143,0.083,246.57142857142858,74.28571428571429,1,1,1,1,0,2,0,1,79.0,0,1,0,0,0,1,0
441,광주,2021,14,13.314285714285713,6.199999999999999,-2.700000000000001,4.4,1.0714285714285714,0.024857142857142855,1.3714285714285714,0.077,0.04914285714285714,93.57142857142857,46.857142857142854,1,2,0,1,2,1,0,0,26.0,0,1,0,0,0,1,0
442,대구,2021,14,14.185714285714285,5.199999999999999,-4.3,7.6,2.357142857142857,0.008714285714285714,0.7000000000000001,0.07171428571428572,0.05185714285714286,75.42857142857143,38.714285714285715,0,1,2,2,0,0,0,2,47.0,0,1,0,0,0,1,0
443,대전,2021,14,14.985714285714286,3.799999999999999,-5.0,6.8,1.7285714285714284,0.0051428571428571435,0.7142857142857143,0.07114285714285715,0.03828571428571429,69.85714285714286,40.142857142857146,2,1,0,4,0,0,0,0,62.0,0,1,0,0,0,1,0
444,부산,2021,14,9.085714285714285,5.199999999999999,-2.5999999999999996,7.5,3.2142857142857144,0.008285714285714285,0.7714285714285715,0.08428571428571428,0.060142857142857144,104.28571428571429,57.42857142857143,0,3,2,1,0,0,0,1,57.0,0,1,0,0,0,1,0
445,서울,2021,14,12.028571428571428,3.5,-3.5999999999999996,6.2,2.442857142857143,0.013,0.8857142857142858,0.09357142857142857,0.06671428571428571,91.71428571428571,54.285714285714285,0,1,0,0,0,5,1,0,273.0,0,1,0,0,0,1,0
446,울산,2021,14,10.342857142857143,4.700000000000001,-3.4999999999999996,5.3,2.1714285714285717,0.03828571428571429,0.8571428571428571,0.06942857142857142,0.054714285714285715,64.28571428571429,36.42857142857143,1,4,0,2,0,0,0,0,24.0,0,1,0,0,0,1,0
447,인천,2021,14,9.700000000000001,3.0666666666666664,-2.1333333333333337,7.7,2.9,0.006714285714285714,1.1857142857142857,0.08042857142857142,0.0662857142857143,80.42857142857143,56.714285714285715,0,1,0,1,0,2,0,3,84.0,0,1,0,0,0,1,0
448,광주,2021,15,9.428571428571429,4.1,-7.1,4.9,1.6428571428571428,0.013,1.2,0.06857142857142857,0.04242857142857143,133.85714285714286,40.857142857142854,2,0,0,1,1,2,0,1,38.0,0,1,0,0,0,1,0
449,대구,2021,15,11.171428571428573,5.5,-2.3,8.1,2.8285714285714287,0.0061428571428571435,0.6428571428571429,0.063,0.04685714285714286,98.0,34.142857142857146,0,0,0,2,0,1,3,1,72.0,0,1,0,0,0,1,0
450,대전,2021,15,10.585714285714285,2.8000000000000007,-7.300000000000001,5.1,1.9142857142857141,0.004571428571428572,0.6714285714285715,0.061,0.028714285714285716,87.42857142857143,29.857142857142858,3,0,0,1,1,1,0,1,53.0,0,1,0,0,0,1,0
451,부산,2021,15,9.328571428571427,4.699999999999999,-3.8000000000000007,11.3,3.6999999999999997,0.006285714285714285,0.6571428571428571,0.07157142857142858,0.05614285714285715,150.0,45.285714285714285,0,0,0,0,1,4,1,1,58.0,0,1,0,0,0,1,0
452,서울,2021,15,8.7,5.0,-6.2,7.1,2.7857142857142856,0.010142857142857144,0.8571428571428571,0.07228571428571429,0.05285714285714286,196.57142857142858,50.857142857142854,0,0,0,1,1,4,1,0,293.0,0,1,0,0,0,1,0
453,울산,2021,15,10.442857142857145,5.199999999999999,-3.5999999999999996,5.5,2.414285714285714,0.03214285714285715,1.8714285714285714,0.06799999999999999,0.060142857142857144,97.42857142857143,41.285714285714285,0,0,0,2,1,0,1,3,30.0,0,1,0,0,0,1,0
454,인천,2021,15,6.7285714285714295,1.833333333333334,-4.733333333333332,8.9,3.8285714285714287,0.005571428571428572,0.8571428571428571,0.06671428571428571,0.046571428571428576,129.28571428571428,42.714285714285715,0,0,0,1,0,3,0,3,74.0,0,1,0,0,0,1,0
455,광주,2021,16,13.742857142857144,5.399999999999999,-3.799999999999999,6.0,1.2142857142857142,0.022714285714285715,1.542857142857143,0.10485714285714286,0.05542857142857143,108.57142857142857,50.857142857142854,1,3,0,2,1,0,0,0,34.0,0,0,1,0,0,1,0
456,대구,2021,16,12.071428571428571,6.5,-3.4000000000000004,7.7,3.3000000000000003,0.009571428571428573,0.9,0.08871428571428572,0.05,101.42857142857143,49.42857142857143,0,0,3,1,0,0,2,1,66.0,0,0,1,0,0,1,0
457,대전,2021,16,14.771428571428572,4.599999999999998,-3.0999999999999996,6.6,1.8714285714285714,0.006,0.6285714285714284,0.08785714285714286,0.036,75.42857142857143,44.857142857142854,1,0,0,3,0,3,0,0,63.0,0,0,1,0,0,1,0
458,부산,2021,16,9.914285714285715,3.599999999999998,-1.6000000000000014,8.4,2.914285714285714,0.018571428571428572,0.7285714285714285,0.108,0.0652857142857143,118.14285714285714,64.0,0,4,0,1,1,0,0,1,74.0,0,0,1,0,0,1,0
459,서울,2021,16,11.4,6.199999999999999,-2.700000000000001,6.9,2.457142857142857,0.018142857142857145,1.0,0.10257142857142856,0.06557142857142857,120.42857142857143,60.0,0,3,0,0,1,2,0,1,295.0,0,0,1,0,0,1,0
460,울산,2021,16,10.571428571428571,6.400000000000002,-2.1999999999999993,5.5,2.3285714285714287,0.032999999999999995,1.3,0.08985714285714286,0.06,105.42857142857143,50.42857142857143,2,2,0,1,0,0,2,0,19.0,0,0,1,0,0,1,0
461,인천,2021,16,10.252380952380951,6.633333333333329,-2.7666666666666675,8.8,2.8714285714285714,0.010428571428571428,0.9571428571428572,0.10471428571428572,0.06857142857142857,105.0,54.285714285714285,0,3,0,0,0,2,1,1,79.0,0,1,0,0,0,1,0
462,광주,2021,17,9.542857142857143,4.6,-2.0,7.9,1.4285714285714286,0.017,1.1142857142857143,0.07514285714285715,0.03828571428571429,106.42857142857143,46.42857142857143,1,2,0,1,3,0,0,0,25.0,0,0,1,0,0,1,0
463,대구,2021,17,11.385714285714286,4.299999999999999,-4.3999999999999995,7.8,2.7714285714285714,0.004857142857142858,0.7142857142857143,0.06699999999999999,0.04385714285714286,169.57142857142858,42.42857142857143,0,1,0,0,0,0,5,1,75.0,0,0,1,0,0,1,0
464,대전,2021,17,8.771428571428572,6.300000000000001,-1.5,11.6,1.7142857142857142,0.005,0.6285714285714284,0.06599999999999999,0.028285714285714286,119.42857142857143,32.57142857142857,0,0,0,1,0,4,0,2,59.0,0,1,0,0,0,1,0
465,부산,2021,17,7.7,1.6999999999999993,-2.8000000000000007,12.9,4.042857142857143,0.006571428571428571,0.9285714285714286,0.07328571428571429,0.04814285714285714,123.14285714285714,45.0,0,1,0,1,1,4,0,0,68.0,0,1,0,0,0,1,0
466,서울,2021,17,8.028571428571428,3.3999999999999986,-2.3000000000000007,6.4,2.542857142857143,0.012714285714285714,0.8857142857142858,0.08057142857142856,0.052142857142857144,120.42857142857143,45.285714285714285,0,0,0,0,2,3,1,1,289.0,0,1,0,0,0,1,0
467,울산,2021,17,9.314285714285715,4.399999999999999,-4.0,6.3,2.142857142857143,0.034999999999999996,1.0285714285714287,0.07914285714285715,0.05257142857142857,90.0,46.285714285714285,0,2,0,1,2,0,2,0,20.0,0,1,0,0,0,1,0
468,인천,2021,17,6.804761904761904,2.5666666666666664,-2.1666666666666705,10.9,2.942857142857143,0.006,0.7571428571428571,0.075,0.05085714285714286,91.28571428571429,38.285714285714285,0,1,0,1,0,3,0,2,80.0,0,1,0,0,0,1,0
469,광주,2021,18,12.642857142857142,5.100000000000001,-4.199999999999999,6.4,1.5857142857142856,0.016428571428571428,1.3857142857142857,0.08057142857142856,0.04028571428571429,355.42857142857144,87.42857142857143,1,0,0,1,3,2,0,0,30.0,0,0,1,0,0,1,0
470,대구,2021,18,14.12857142857143,4.800000000000001,-6.5,8.8,2.5714285714285716,0.008571428571428572,0.7285714285714285,0.07442857142857143,0.04428571428571428,348.85714285714283,85.57142857142857,0,0,1,1,0,2,3,0,67.0,0,0,1,0,0,1,0
471,대전,2021,18,13.414285714285715,3.6999999999999993,-4.699999999999999,6.3,1.8714285714285714,0.004285714285714286,0.5857142857142856,0.06814285714285714,0.02457142857142857,335.14285714285717,59.714285714285715,1,0,0,0,0,5,0,1,49.0,0,0,1,0,0,1,0
472,부산,2021,18,7.614285714285714,4.800000000000001,-3.1000000000000014,13.2,4.614285714285714,0.006,0.6714285714285715,0.079,0.04914285714285714,463.42857142857144,109.85714285714286,0,0,0,1,3,3,0,0,53.0,0,0,1,0,0,1,0
473,서울,2021,18,10.0,4.700000000000003,-2.4000000000000004,8.4,2.914285714285714,0.012857142857142857,0.7714285714285715,0.08299999999999999,0.05085714285714286,390.0,105.57142857142857,0,0,0,0,2,4,1,0,242.0,0,1,0,0,0,1,0
474,울산,2021,18,12.242857142857144,5.699999999999999,-6.100000000000001,6.6,2.557142857142857,0.03628571428571429,1.5714285714285714,0.07728571428571429,0.053714285714285714,157.42857142857142,55.285714285714285,0,0,0,2,4,0,1,0,22.0,0,0,1,0,0,1,0
475,인천,2021,18,7.995238095238095,2.9333333333333336,-1.3000000000000025,8.3,3.6999999999999997,0.005571428571428572,0.7714285714285714,0.07928571428571429,0.04485714285714286,373.2857142857143,87.71428571428571,0,0,0,0,2,2,0,3,84.0,0,1,0,0,0,1,0
476,광주,2021,19,9.085714285714285,5.800000000000001,-1.1999999999999993,5.1,1.6285714285714286,0.012142857142857144,1.1285714285714286,0.08842857142857143,0.04442857142857143,78.71428571428571,42.57142857142857,0,2,0,2,2,1,0,0,44.0,0,0,1,0,0,1,0
477,대구,2021,19,9.971428571428572,7.800000000000001,-3.6999999999999993,7.0,2.442857142857143,0.008,0.9571428571428571,0.07171428571428572,0.047285714285714285,65.42857142857143,42.42857142857143,0,0,4,2,0,0,0,1,51.0,0,0,1,0,0,1,0
478,대전,2021,19,9.771428571428572,6.199999999999999,-1.1000000000000014,6.4,1.7142857142857142,0.005285714285714285,0.6857142857142857,0.0662857142857143,0.026857142857142857,51.57142857142857,29.571428571428573,0,2,0,5,0,0,0,0,64.0,0,0,1,0,0,1,0
479,부산,2021,19,6.1571428571428575,6.0,-2.4000000000000004,11.0,2.9857142857142853,0.009,0.7142857142857143,0.08757142857142856,0.05671428571428572,101.14285714285714,68.0,0,2,1,1,1,1,0,1,69.0,0,0,1,0,0,1,0
480,서울,2021,19,9.599999999999998,11.1,-6.0,5.0,2.0714285714285716,0.011999999999999999,0.9142857142857144,0.10185714285714285,0.05914285714285715,100.42857142857143,54.57142857142857,0,1,2,1,1,2,0,0,280.0,0,0,1,0,0,1,0
481,울산,2021,19,8.014285714285714,4.600000000000001,-3.3000000000000007,4.4,1.5857142857142859,0.06114285714285715,1.7285714285714284,0.08014285714285714,0.054714285714285715,71.28571428571429,42.0,0,1,1,1,1,0,1,2,25.0,0,0,1,0,0,1,0
482,인천,2021,19,9.271428571428572,9.666666666666663,-3.5999999999999996,6.7,2.314285714285714,0.0064285714285714285,0.8714285714285713,0.09842857142857142,0.06385714285714286,90.0,53.857142857142854,0,1,0,3,0,2,1,0,102.0,0,0,1,0,0,1,0
483,광주,2021,20,10.228571428571428,6.0,-3.700000000000001,4.8,1.2142857142857142,0.02,1.4714285714285715,0.09728571428571428,0.040999999999999995,65.14285714285714,36.0,0,4,0,0,1,2,0,0,32.0,0,0,1,0,0,1,0
484,대구,2021,20,9.728571428571428,7.5,-1.1000000000000014,6.2,2.2857142857142856,0.005285714285714287,0.7714285714285715,0.07942857142857142,0.048428571428571425,59.42857142857143,38.57142857142857,0,0,1,2,0,0,4,0,50.0,0,0,1,0,0,1,0
485,대전,2021,20,8.4,8.600000000000001,-3.099999999999998,4.3,1.2571428571428573,0.0064285714285714285,0.7000000000000001,0.07742857142857143,0.026,59.42857142857143,30.714285714285715,1,1,0,2,0,2,0,1,62.0,0,0,1,0,0,0,1
486,부산,2021,20,5.799999999999999,5.900000000000002,-1.200000000000001,9.9,2.7857142857142856,0.006857142857142858,0.7142857142857143,0.08271428571428571,0.054285714285714284,84.14285714285714,53.857142857142854,0,2,1,2,0,1,0,1,72.0,0,0,1,0,0,0,1
487,서울,2021,20,8.528571428571428,7.800000000000001,-1.4000000000000004,6.2,1.9285714285714286,0.013142857142857142,0.8571428571428571,0.09214285714285715,0.049571428571428565,63.714285714285715,44.142857142857146,0,3,0,0,0,4,0,0,230.0,0,0,1,0,0,1,0
488,울산,2021,20,8.014285714285716,7.899999999999999,-1.5,3.7,1.4428571428571428,0.02885714285714286,1.2571428571428573,0.08514285714285715,0.054142857142857145,66.85714285714286,45.857142857142854,0,2,0,0,1,0,1,3,21.0,0,0,1,0,0,0,1
489,인천,2021,20,8.042857142857144,3.166666666666668,-0.7333333333333325,7.0,2.4714285714285715,0.006857142857142858,0.8285714285714285,0.09171428571428572,0.052142857142857144,68.57142857142857,44.57142857142857,0,1,0,0,0,3,0,3,87.0,0,0,1,0,0,1,0
490,광주,2021,21,11.028571428571428,3.6000000000000014,-2.0999999999999996,7.2,1.4714285714285715,0.013428571428571429,1.157142857142857,0.08871428571428572,0.03528571428571429,150.0,48.42857142857143,0,0,0,2,4,1,0,0,43.0,0,0,1,0,0,1,0
491,대구,2021,21,12.62857142857143,3.3000000000000007,-4.9,8.9,2.2285714285714286,0.005285714285714285,0.6857142857142857,0.078,0.04442857142857143,137.71428571428572,47.285714285714285,0,1,0,0,0,2,3,1,66.0,0,0,1,0,0,1,0
492,대전,2021,21,10.157142857142857,4.600000000000001,-3.6000000000000014,6.3,1.6142857142857143,0.004857142857142858,0.6142857142857142,0.07257142857142858,0.028285714285714286,131.57142857142858,34.285714285714285,2,2,0,0,0,3,0,0,66.0,0,0,1,0,0,1,0
493,부산,2021,21,7.057142857142858,4.199999999999999,-2.0999999999999996,14.8,3.557142857142857,0.005857142857142858,0.6714285714285715,0.08371428571428571,0.05171428571428571,169.85714285714286,63.285714285714285,0,0,1,0,2,4,0,0,66.0,0,0,1,0,0,1,0
494,서울,2021,21,8.7,7.199999999999999,-4.499999999999998,7.6,2.642857142857143,0.007857142857142858,0.8285714285714285,0.08642857142857142,0.048,157.71428571428572,58.857142857142854,0,0,0,0,1,6,0,0,271.0,0,0,1,0,0,1,0
495,울산,2021,21,10.828571428571427,1.6000000000000014,-3.4999999999999982,7.4,1.957142857142857,0.02557142857142857,1.5571428571428572,0.08257142857142856,0.06028571428571429,87.28571428571429,50.142857142857146,0,1,1,0,2,2,1,0,20.0,0,0,1,0,0,1,0
496,인천,2021,21,8.485714285714286,5.566666666666663,-2.3000000000000025,9.1,3.314285714285714,0.0051428571428571435,0.9571428571428572,0.08142857142857142,0.03985714285714286,139.42857142857142,49.0,0,0,0,0,0,4,2,1,88.0,0,0,1,0,0,1,0
497,광주,2021,22,9.857142857142858,3.6999999999999993,-1.8999999999999986,5.2,1.3571428571428572,0.020428571428571428,1.157142857142857,0.10342857142857143,0.04257142857142857,94.71428571428571,48.285714285714285,0,0,0,1,6,0,0,0,31.0,0,0,1,0,0,1,0
498,대구,2021,22,11.6,7.100000000000001,-3.400000000000002,5.6,1.9285714285714286,0.006,0.8285714285714285,0.09657142857142856,0.04385714285714286,90.14285714285714,51.0,0,0,1,3,0,0,3,0,68.0,0,0,1,0,0,1,0
499,대전,2021,22,9.971428571428572,2.6999999999999993,-4.399999999999999,4.6,1.4285714285714286,0.004714285714285714,0.5857142857142856,0.08342857142857142,0.026714285714285715,66.57142857142857,35.857142857142854,4,0,0,0,0,3,0,0,51.0,0,0,1,0,0,1,0
500,부산,2021,22,6.542857142857143,4.900000000000002,-1.0999999999999979,9.4,2.957142857142857,0.008285714285714285,0.6857142857142857,0.10071428571428571,0.053,114.28571428571429,79.85714285714286,0,0,1,3,0,2,0,1,60.0,0,0,1,0,0,1,0
501,서울,2021,22,9.328571428571427,5.800000000000001,-2.0000000000000018,7.5,2.3285714285714287,0.012,0.8857142857142858,0.10342857142857143,0.050571428571428566,107.85714285714286,50.57142857142857,0,1,0,1,2,0,1,2,259.0,0,0,1,0,0,1,0
502,울산,2021,22,9.828571428571431,6.099999999999998,-1.5,5.2,1.5714285714285714,0.045,1.1714285714285713,0.09128571428571429,0.061714285714285715,93.14285714285714,58.714285714285715,0,1,0,2,2,0,1,1,23.0,0,0,1,0,0,1,0
503,인천,2021,22,7.633333333333332,5.06666666666667,-2.0333333333333314,7.6,2.742857142857143,0.006142857142857143,0.8714285714285716,0.09428571428571429,0.04642857142857143,88.28571428571429,50.714285714285715,0,0,0,1,0,4,0,2,100.0,0,0,1,0,0,1,0
504,광주,2021,23,10.22857142857143,3.200000000000003,-1.1999999999999993,5.4,1.2142857142857142,0.020714285714285716,1.5714285714285714,0.11942857142857143,0.04985714285714286,85.57142857142857,53.857142857142854,0,0,0,4,0,3,0,0,36.0,0,0,1,0,0,1,0
505,대구,2021,23,10.400000000000002,3.6999999999999993,-0.7999999999999972,5.7,2.042857142857143,0.008428571428571428,0.9714285714285715,0.10557142857142857,0.04814285714285715,72.71428571428571,50.142857142857146,0,1,3,2,0,0,0,1,66.0,0,0,1,0,0,1,0
506,대전,2021,23,11.028571428571428,2.0,-1.7000000000000028,5.8,1.2714285714285716,0.005285714285714285,0.7000000000000001,0.09242857142857143,0.02885714285714286,63.57142857142857,40.142857142857146,1,1,0,1,1,3,0,0,66.0,0,0,1,0,0,1,0
507,부산,2021,23,5.571428571428571,5.199999999999999,-1.1000000000000014,7.5,2.4285714285714284,0.012,0.7285714285714285,0.11371428571428573,0.061285714285714284,115.0,86.57142857142857,0,1,1,2,0,3,0,0,61.0,0,0,1,0,0,1,0
508,서울,2021,23,8.857142857142858,5.800000000000001,-1.6999999999999993,5.7,1.9714285714285715,0.018571428571428572,0.9714285714285714,0.12042857142857143,0.06257142857142857,88.57142857142857,57.142857142857146,0,1,0,2,1,2,0,1,330.0,0,0,1,0,0,1,0
509,울산,2021,23,7.685714285714285,4.600000000000001,-1.8000000000000007,4.8,1.3714285714285714,0.05671428571428572,1.1714285714285713,0.10485714285714286,0.056,84.0,49.857142857142854,0,3,1,0,2,0,1,0,26.0,0,0,1,0,0,1,0
510,인천,2021,23,7.085714285714287,5.833333333333332,-1.4666666666666686,9.5,2.3428571428571425,0.011571428571428571,0.9285714285714286,0.11542857142857142,0.060714285714285714,119.14285714285714,78.71428571428571,0,0,0,3,0,1,0,3,102.0,0,0,1,0,0,0,1
511,광주,2021,24,7.52857142857143,5.399999999999999,-1.3000000000000007,5.7,1.4285714285714286,0.014,1.1142857142857143,0.08685714285714285,0.034999999999999996,70.42857142857143,40.285714285714285,0,2,0,2,2,1,0,0,38.0,0,0,1,0,0,0,1
512,대구,2021,24,8.228571428571428,4.600000000000001,-1.8000000000000007,6.4,2.414285714285714,0.004285714285714286,0.7428571428571429,0.07542857142857143,0.03457142857142857,55.0,40.42857142857143,0,0,4,1,0,1,1,0,72.0,0,0,1,0,0,1,0
513,대전,2021,24,7.5,5.600000000000001,-1.6999999999999993,5.8,1.8714285714285714,0.0041428571428571434,0.5428571428571428,0.0642857142857143,0.017142857142857144,57.0,29.714285714285715,0,0,0,4,0,3,0,0,52.0,0,0,1,0,0,1,0
514,부산,2021,24,5.2714285714285705,5.199999999999999,-1.8999999999999986,5.8,2.6,0.007714285714285714,0.6428571428571429,0.08714285714285715,0.046285714285714284,90.28571428571429,65.71428571428571,0,3,1,3,0,0,0,0,72.0,0,0,1,0,0,0,1
515,서울,2021,24,7.542857142857143,6.0,-2.0,6.8,2.5,0.012714285714285714,0.7571428571428571,0.08914285714285715,0.052,86.42857142857143,53.0,0,3,0,0,1,3,0,0,306.0,0,0,1,0,0,1,0
516,울산,2021,24,6.128571428571429,5.0,-2.0,4.7,1.8142857142857145,0.03357142857142857,1.1714285714285713,0.07899999999999999,0.04042857142857143,57.285714285714285,36.142857142857146,1,3,2,0,0,0,0,1,21.0,0,0,1,0,0,0,1
517,인천,2021,24,6.795238095238093,5.366666666666671,-1.799999999999999,7.7,2.657142857142857,0.006285714285714285,0.7714285714285715,0.08628571428571429,0.04342857142857143,77.0,48.142857142857146,0,2,1,1,0,3,0,0,90.0,0,0,1,0,0,0,1
518,광주,2021,25,9.414285714285715,2.299999999999997,-0.8000000000000007,4.7,1.242857142857143,0.018714285714285715,1.2,0.09557142857142857,0.037,69.57142857142857,42.142857142857146,1,0,0,0,4,2,0,0,45.0,0,0,1,0,0,1,0
519,대구,2021,25,9.5,4.100000000000001,-1.6999999999999993,7.3,2.542857142857143,0.0054285714285714284,0.6714285714285715,0.08657142857142856,0.038142857142857145,64.42857142857143,44.142857142857146,0,0,5,2,0,0,0,0,73.0,0,0,1,0,0,1,0
520,대전,2021,25,9.328571428571427,3.8000000000000007,-1.0,4.2,1.2285714285714284,0.004714285714285714,0.6,0.07242857142857143,0.02157142857142857,52.57142857142857,30.0,1,1,0,2,0,1,0,2,67.0,0,0,1,0,0,1,0
521,부산,2021,25,7.185714285714284,4.399999999999999,-1.5,5.1,2.414285714285714,0.007285714285714286,0.6285714285714284,0.1012857142857143,0.05042857142857143,90.71428571428571,62.42857142857143,0,3,1,2,1,0,0,0,70.0,0,0,1,0,0,1,0
522,서울,2021,25,9.228571428571428,4.100000000000001,-0.8999999999999986,7.8,2.0571428571428574,0.012428571428571428,0.8857142857142858,0.10385714285714286,0.043,79.42857142857143,53.714285714285715,0,1,0,0,2,2,1,1,281.0,0,0,1,0,0,1,0
523,울산,2021,25,7.942857142857143,3.3999999999999986,-2.1000000000000014,4.5,1.5714285714285714,0.02542857142857143,0.9142857142857144,0.08628571428571429,0.04314285714285714,68.71428571428571,37.0,0,4,1,2,0,0,0,0,22.0,0,0,1,0,0,0,1
524,인천,2021,25,7.600000000000001,4.300000000000001,-0.7333333333333378,5.3,2.028571428571429,0.006857142857142858,0.7857142857142857,0.10357142857142856,0.040857142857142856,79.71428571428571,56.285714285714285,1,0,0,0,1,4,1,0,99.0,0,0,1,0,0,1,0
525,광주,2021,26,7.557142857142858,2.3999999999999986,-0.5,8.0,1.3,0.012142857142857144,1.5142857142857142,0.09,0.03671428571428571,62.857142857142854,46.714285714285715,0,0,0,1,4,2,0,0,40.0,0,0,1,0,0,0,1
526,대구,2021,26,8.514285714285714,7.599999999999998,-2.099999999999998,6.7,2.9857142857142853,0.004857142857142858,0.7000000000000001,0.06642857142857142,0.030000000000000002,45.857142857142854,31.571428571428573,0,2,2,2,0,1,0,0,71.0,0,0,1,0,0,1,0
527,대전,2021,26,7.628571428571427,1.8999999999999986,-1.8999999999999986,7.1,1.9857142857142858,0.004428571428571428,0.6,0.07028571428571428,0.02157142857142857,61.42857142857143,35.285714285714285,0,0,0,4,1,2,0,0,64.0,0,0,1,0,0,0,1
528,부산,2021,26,6.442857142857143,1.8000000000000007,-0.6999999999999993,14.6,3.5714285714285716,0.009571428571428573,0.6428571428571429,0.093,0.03957142857142858,109.85714285714286,68.42857142857143,0,3,2,0,1,1,0,0,73.0,0,0,1,0,0,1,0
529,서울,2021,26,7.185714285714285,2.1999999999999993,-4.0,5.9,2.142857142857143,0.012428571428571428,0.8714285714285713,0.11085714285714286,0.04542857142857143,82.0,50.285714285714285,0,4,0,0,2,0,0,1,300.0,0,0,1,0,0,1,0
530,울산,2021,26,6.328571428571428,8.0,-1.0,5.4,2.1142857142857143,0.021285714285714286,0.7999999999999999,0.061000000000000006,0.03571428571428571,51.42857142857143,27.714285714285715,0,5,0,0,1,0,0,1,15.0,0,0,1,0,0,0,1
